/* DATA DESCRIPTION:
Citation:	Leduc, G et al. (2010): Alkenone-derived Holocene Sea Surface Temperature database. doi:10.1594/PANGAEA.737301, 
67	TN057-21		-41.1300	8.8000	-4981	Isotope stratigraphy (l)			0		18.3	0.7	6	+/- 0.5, 0 date	19.2	0.1	3	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.200	1 sigma	Pahnke and Sachs, 2006; Sachs and Anderson, 2003
68	GeoB3910-2		-4.2450	-36.3450	-2362	AMS 14C	27.1	0.1	2	1-2 cal kyr BP	27.1	0.4	2	+/- 0.5, 0 date	26.7	0.1	4	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.100	1 sigma	Jaeschke et al., 2007
69	GeoB4905-4		2.5000	9.3900	-1328	AMS14C	27.0	0.1	2	0-1 cal kyr BP	25.1	0.1	6	+/- 0.5, 0 date	25.2	0.3	4	+/- 0.5, 0 date	UK«37	Prahl et al., 1988			Weldeab et al., 2007
70	U938		-45.0800	179.5000	-2700	AMS14C	13.8		1	0-1 cal kyr BP	13.6		1	+/- 0.5, 0 date	14.0		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.006	UK«37	Sikes et al., 2002
71	GeoB6518-1		-5.5883	11.2217	-962	AMS14C	25.0	0.3	12	0-1 cal kyr BP	24.5	0.2	6	+/- 0.5, >1 date	24.7	0.3	8	+/- 0.5, >1 date	UK«37	MŸller et al., 1998	0.300	1 sigma	Schefuss et al., 2005
72	MD03-2611G		-36.7298	136.5483	-2420	AMS14C	17.9	0.2	2	0-1 cal kyr BP	19.6	0.1	3	+/- 0.25, >1 date	18.9	0.2	3	+/- 0.25, >1 date	UK«37	MŸller et al., 1998			Calvo et al., 2007
73	MD01-2412		44.5275	145.0040	-1225	AMS14C	12.3	1.3	7	0-1 cal kyr BP	11.9	0.5	14	+/- 0.5, 0 date	10.8	0.2	7	+/- 0.25, >1 date	UK«37	Prahl et al., 1988	<1.000		Harada et al., 2006
74	SO136_011GC		-43.4400	167.8510	-1546	AMS14C	14.7	0.2	4	0-1 cal kyr BP	15.9	0.2	3	+/- 0.5, 0 date	16.6	0.2	5	+/- 0.25, >1 date	UK«37	MŸller et al., 1998	0.500	1 sigma	Barrows et al., 2008
75	RC11-238		-1.5170	-85.8200	-2573	AMS14C			0		24.2	0.1	2	+/- 0.5, 0 date	23.4		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.250	1 sigma	Koutavas and Sachs, 2008
76	V19-27		-0.4670	-82.0700	-1373	AMS14C	26.5		1	0-1 cal kyr BP	25.2		1	+/- 0.5, 0 date	25.3		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.250	1 sigma	Koutavas and Sachs, 2008
77	V19-28		-2.3670	-84.6500	-2720	AMS14C	24.0		1	0-1 cal kyr BP	23.7		1	+/- 0.5, 0 date	23.5	0.1	2	+/- 0.25, >1 date	UK«37	Prahl et al., 1988	0.250	1 sigma	Koutavas and Sachs, 2008
78	V19-30		-3.3830	-83.5200	-3091	Isotope stratigraphy (m)	22.6	0.2	3	1-2 cal kyr BP	22.5		1	+/- 0.5, 0 date	22.2		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.250	1 sigma	Koutavas and Sachs, 2008
79	V21-30		-1.2170	-89.6800	-617	AMS14C			0		24.9		1	+/- 0.25, >1 date	24.2	0.0	3	+/- 0.5, >1 date	UK«37	Prahl et al., 1988	0.250	1 sigma	Koutavas and Sachs, 2008
80	GeoB7926-2		20.2133	-18.4517	-2500	AMS14C	20.4	0.0	2	0-1 cal kyr BP	21.2	0.3	2	+/- 0.5, 0 date	19.7	0.0	2	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.100	1 sigma	Romero et al., 2008
81	MD94-103		-45.5833	86.5167	-3560	AMS14C			0		9.8	0.5	4	+/- 0.5, 0 date	11.2	1.0	4	+/- 0.25, >1 date	UK«37	Prahl et al., 1988	0.500	1 sigma	Sicre et al., 2005
82	MD95-2042		37.7998	-10.1665	-3146	Correlation with MD95-2040 (n)	17.9	0.4	3	0-1 cal kyr BP	18.6	0.1	3	+/- 0.5, 0 date	17.9	1.6	3	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.400	1 sigma	Pailler and Bard, 2002
83	MD01-2443		37.8810	-10.1760	-2925	Correlation with Greenland temperature record	17.3	0.2	5	0-1 cal kyr BP	18.0	0.2	6	+/- 0.5, 0 date	18.0	0.2	6	+/- 0.5, 0 date	UK«37	MŸller et al., 1998	0.500	1 sigma	Martrat et al., 2007
84	GeoB7139-2		-30.2000	-71.9835	-3269	AMS14C	17.4	0.0	2	1-2 cal kyr BP	18.7	0.1	2	+/- 0.5, 0 date	18.9	0.0	2	+/- 0.5, >1 date	UK«37	Prahl et al., 1988	0.500	1 sigma	Kaiser et al., 2008
85	JR51GC-35		66.9990	-17.9610	-420	AMS14C	7.1	1.5	15	0-1 cal kyr BP	6.9	1.1	11	+/- 0.25, >1 date	9.4	0.7	6	+/- 0.25, >1 date	UK37	Rosell-MelŽ et al., 1995	0.630	2 sigma	Bendle and Rosell-MelŽ, 2007
86	161-977		36.0317	-1.9553	-1984	Correlation with Greenland temperature record	18.1	0.2	3	0-1 cal kyr BP	18.7		1	+/- 0.5, 0 date	18.7	0.2	3	+/- 0.5, 0 date	UK«37	MŸller et al., 1998	0.500	1 sigma	Martrat et al., 2004
87	SO139-74KL		-6.5430	103.8330	-1690	AMS14C	28.2		1		27.5	0.2	24	+/- 0.25, >1 date	27.0	0.2	7	+/- 0.25, >1 date	UK«37	Conte et al., 2006	0.200	1 sigma	Lueckge et al., 2008
88	MD97-2151		8.7280	109.8690	-1598	AMS14C	27.6	0.4	5	0-1 cal kyr BP	27.4	0.4	10	+/- 0.5, >1 date	26.8	0.3	11	+/- 0.25, >1 date	UK«37	Pelejero and Grimalt, 1997	0.200	1 sigma	Zhao et al., 2006
89	GeoB6007-2		30.8500	-10.2683	-900	AMS 14C	19.0	0.2	25	0-1 cal kyr BP	20.1	0.2	33	+/- 0.5, 0 date	20.4	0.4	79	+/- 0.25, >1 date	UK«37	MŸller et al., 1998	0.100	1 sigma	Kim et al., 2007
90	PC-17		21.3580	-158.1900	-503	AMS 14C	25.6	0.1	2	1-2 cal kyr BP	25.5	0.0	3	+/- 0.5, 0 date	24.1	0.1	2	+/- 0.25, >1 date	UK«37	Prahl et al., 1988	0.200	1 sigma	Lee et al., 2001
91	96-619		27.1935	-91.4090	-2259	AMS 14C	24.6		1	0-1 cal kyr BP	20.3		1	+/- 0.5, 0 date			0		UK«37	Prahl and Wakeham, 1987	1.500	% on UK«37	Jasper and Gagosian, 1989
92	PC-2		50.3950	148.3230	-1258	AMS 14C	8.0	0.1	4	0-1 cal kyr BP	7.7	0.4	2	+/- 0.5, 0 date	8.1	0.0	2	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.014	UK«37	Seki et al., 2004
93	PC-4		49.4880	146.1280	-664	AMS 14C			0		7.9	0.5	3	+/- 0.5, 0 date	7.7	0.2	2	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.014	UK«37	Seki et al., 2004
94	D13882		38.6345	-9.4542	-88	AMS 14C	16.1	0.4	25	3	18.4	0.2	8	+/- 0.5, 0 date	19.1	0.2	5	+/- 0.5, 0 date	UK«37	MŸller et al., 1998	0.500	1 sigma	Rodrigues et al., 2009
